post_id,post_name,url,issue_types,gsc_clicks,gsc_impressions,backlinks,ref_domains,h2_count,anchor_count,promo_pattern,wire_style,claim_check_style,writing_qc_verdict,suggested_action,why,sample_1,sample_2,sample_3
189104,core-scientific-restructuring-september,https://coincu.com/core-scientific-restructuring-september/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
189085,bxb-capital-launch-bitcoin-focused-fund,https://coincu.com/bxb-capital-launch-bitcoin-focused-fund/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
189075,strike-integrated-tether,https://coincu.com/strike-integrated-tether/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
189073,gala-games-partners-with-pokergo,https://coincu.com/gala-games-partners-with-pokergo/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
189028,tornado-cash-attacker-new-proposal,https://coincu.com/tornado-cash-attacker-new-proposal/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"Either they&#39;re giga trolling or it will end up being an expensive but not disastrous lesson in Governance security. https://t.co/QMWYFsi8kP &mdash; 0xdeadf4ce (@0xdface) May 21, 2023 Throughout the course of the narrative, community member Tornadosaurus-Hex, also known as Mr. Tornadosaurus Hex, took proac",,
188942,consensys-metamask-no-tax-crypto,https://coincu.com/consensys-metamask-no-tax-crypto/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu News ,,
188821,ben-eth-via-nft-after-7m-token-sale,https://coincu.com/ben-eth-via-nft-after-7m-token-sale/,visible_raw_url_in_text,0,0,0,0,0,9,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
188774,chainlink-vrf-live-on-arbitrum-one,https://coincu.com/chainlink-vrf-live-on-arbitrum-one/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
188766,psyop-creator-encounters-lawsuit,https://coincu.com/psyop-creator-encounters-lawsuit/,visible_raw_url_in_text,0,0,0,0,0,10,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
188688,psyop-founder-accused-of-misleading-buyers,https://coincu.com/psyop-founder-accused-of-misleading-buyers/,visible_raw_url_in_text,0,0,0,0,0,10,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"yers, the true grifters. I haven’t had a bank account in years, and own nothing in my name. I laugh at you. $PSYOP . https://t.co/D9f8Akacnm &mdash; ben.eth (@eth_ben) May 19, 2023 In a previous tweet, he warned token holders not to move their PSYOP tokens if they want to receive extra tokens in the future",,
